"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance"
30,"-1:-1|-1:2",2,TRUE,0,1,1,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.88342717995763,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,1.88342717995763,2.23606797749979,0.423146649159938
31,"-1:-2|0:1",2,TRUE,1,0,1,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.82404531833319,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,5,4,6,1.01015254455221,5.5,4,6,0.86747239794936,0.25,1.82404531833319,2.23606797749979,0.71364417954618
32,"-1:-1|1:2",2,TRUE,0,1,1,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.15956955487303,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,2.15956955487303,2.82842712474619,0.710203496540455
33,"-1:-2|2:1",2,TRUE,0,0,2,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.43352102658192,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,2.43352102658192,2.82842712474619,0.341998713119646
34,"-1:-2|-1:2",2,TRUE,0,0,2,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.82404531833319,2,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,5,4,6,1.01015254455221,5.5,4,6,0.86747239794936,0.25,1.82404531833319,2.23606797749979,0.71364417954618
35,"-1:-2|0:2",2,TRUE,1,0,1,"mixed",2.11803398874989,2.23606797749979,2.5,3,2,1.88342717995763,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,1.88342717995763,2.23606797749979,0.423146649159938
36,"-1:-2|1:2",2,TRUE,0,0,2,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.23606797749979,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,6,6,6,0,5.5,2,6,1.19222677468435,0.166666666666667,2.23606797749979,2.23606797749979,0
37,"-1:-1|0:-2",2,TRUE,1,1,0,"mixed",1.70710678118655,2,2,2,2,1.60947570824873,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,1.60947570824873,2,0.338203957451525
38,"-2:0|-1:0",2,TRUE,2,0,0,"axis_only",1.5,2,1.5,2,2,1.33333333333333,1,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,4,2,6,2.02030508910442,5.5,2,6,1.19222677468435,0.166666666666667,1.33333333333333,2,0.577350269189626
39,"-2:0|0:-2",2,TRUE,2,0,0,"axis_only",2,2,2,2,2,2.2761423749154,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,2.2761423749154,2.82842712474619,0.478292623476201
40,"-1:0|0:-2",2,TRUE,2,0,0,"axis_only",1.5,2,1.5,2,2,1.74535599249993,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,5,4,6,1.01015254455221,5.5,4,6,0.86747239794936,0.25,1.74535599249993,2.23606797749979,0.656200189855868
41,"-1:-1|0:2",2,TRUE,1,1,0,"mixed",1.70710678118655,2,2,2,2,1.88342717995763,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,1.88342717995763,2.23606797749979,0.423146649159938
42,"-1:0|2:0",2,TRUE,2,0,0,"axis_only",1.5,2,1.5,2,2,1.66666666666667,2,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,5,4,6,1.01015254455221,5.5,2,6,1.19222677468435,0.166666666666667,1.66666666666667,2,0.577350269189626
43,"-2:0|2:0",2,TRUE,2,0,0,"axis_only",2,2,2,2,2,1.66666666666667,2,2,4,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,5,4,6,1.01015254455221,5.5,2,6,1.19222677468435,0.166666666666667,1.66666666666667,2,0.577350269189626
44,"-1:-1|-1:0",2,TRUE,1,1,0,"mixed",1.20710678118655,1.4142135623731,1.5,2,1,1.1380711874577,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,4,4,4,0,5.5,4,6,0.86747239794936,0.25,1.1380711874577,1.4142135623731,0.2391463117381
45,"-1:-1|-1:1",2,TRUE,0,2,0,"diagonal_only",1.4142135623731,1.4142135623731,2,2,1,1.60947570824873,1,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,6,6,6,0,5.5,4,6,0.86747239794936,0.25,1.60947570824873,2,0.338203957451525
46,"-1:-1|0:1",2,TRUE,1,1,0,"mixed",1.20710678118655,1.4142135623731,1.5,2,1,1.5500938466243,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,5,4,6,1.01015254455221,5.5,4,6,0.86747239794936,0.25,1.5500938466243,2.23606797749979,0.629137186936399
47,"-1:-1|1:1",2,TRUE,0,2,0,"diagonal_only",1.4142135623731,1.4142135623731,2,2,1,1.88561808316413,1,2,4,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,6,6,6,0,5.5,2,6,1.19222677468435,0.166666666666667,1.88561808316413,2.82842712474619,0.816496580927726
48,"-1:0|0:-1",2,TRUE,2,0,0,"axis_only",1,1,1,1,1,1.1380711874577,1,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,1,0.25,0,0.43373619897468,5.5,4,6,0.86747239794936,4,4,4,0,5.5,4,6,0.86747239794936,0.25,1.1380711874577,1.4142135623731,0.2391463117381
49,"-1:0|1:0",2,TRUE,2,0,0,"axis_only",1,1,1,1,1,1.33333333333333,1,2,4,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,4,2,6,2.02030508910442,5.5,2,6,1.19222677468435,0.166666666666667,1.33333333333333,2,0.577350269189626
50,"-2:-2|-1:-2|0:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,1.844082517041,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.844082517041,2.82842712474619,0.72057727164579
51,"-1:-2|1:-2|2:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.0500938466243,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.0500938466243,2.82842712474619,0.597108251525502
52,"-2:-2|-1:-2|2:-2",3,TRUE,0,2,1,"off_axis",2.63097407566406,2.82842712474619,3.66666666666667,4,2,1.98215370449869,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.98215370449869,2.82842712474619,0.827816422940811
53,"-2:-2|-2:-1|-1:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,1.78579610701981,2,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.78579610701981,2.82842712474619,0.757046046805256
54,"-2:-2|-1:-2|-1:-1",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,1.64882037116536,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,6,6,0,7,4,8,1.29315150027968,0.0833333333333333,1.64882037116536,2.82842712474619,0.733259613204043
55,"-2:-2|-1:-2|0:-1",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,1.78579610701981,1,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.78579610701981,2.82842712474619,0.757046046805256
56,"-1:-1|1:-2|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,1.99180743660311,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.99180743660311,2.82842712474619,0.66275467753239
57,"-2:-1|1:-2|2:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,1.99180743660311,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,1.99180743660311,2.82842712474619,0.66275467753239
58,"-2:-2|-2:-1|0:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.0500938466243,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.0500938466243,2.82842712474619,0.597108251525502
59,"-2:-2|-1:-2|-1:0",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,1.88342717995763,2,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,6,4,8,2.02030508910442,7,4,8,1.53007748945791,0.166666666666667,1.88342717995763,2.82842712474619,0.737049841839904
60,"-1:0|1:-2|2:-2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.12022489195639,2,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,6,4,8,2.02030508910442,7,4,8,1.53007748945791,0.166666666666667,2.12022489195639,2.82842712474619,0.897538683865047
61,"-2:-2|-1:-2|2:0",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.18816503408199,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.18816503408199,2.82842712474619,0.674033040989193
62,"-1:-2|2:-2|2:-1",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.08943850954093,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.08943850954093,2.82842712474619,0.600912687348894
63,"-1:-1|2:-2|2:-1",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895
64,"-1:0|2:-2|2:-1",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.02149836741533,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,2.02149836741533,2.82842712474619,0.834417893291247
65,"-1:-1|1:2|2:2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.18926048568524,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.18926048568524,2.82842712474619,0.805336098148257
66,"-1:-2|2:1|2:2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.22750969699862,3,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,7,6,8,1.01015254455221,7,4,8,1.53007748945791,0.166666666666667,2.22750969699862,2.82842712474619,0.66771300701163
67,"-2:-2|-2:-1|2:-2",3,TRUE,0,2,1,"off_axis",2.63097407566406,2.82842712474619,3.66666666666667,4,2,1.88452263156088,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.88452263156088,2.82842712474619,0.859237651271078
68,"-2:-1|2:-2|2:-1",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,1.78579610701981,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.78579610701981,2.82842712474619,0.757046046805256
69,"-2:-2|-1:-2|0:2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,1.95246277368648,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895
70,"-1:-2|1:2|2:2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.12878317245756,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.12878317245756,2.82842712474619,0.601613368862296
71,"-2:-2|-1:-2|2:2",3,TRUE,0,2,1,"off_axis",2.63097407566406,2.82842712474619,3.66666666666667,4,2,2.09053396114418,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.09053396114418,2.82842712474619,0.745386684052922
72,"-1:-2|0:-2|2:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.01074918370766,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.01074918370766,2.82842712474619,0.590140037840815
73,"-2:-2|-2:0|-2:2",3,TRUE,1,2,0,"mixed",2.55228474983079,2.82842712474619,3.33333333333333,4,2,2.10947570824873,3,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.10947570824873,2.82842712474619,0.678332281091076
74,"-2:-2|-1:-1|0:-2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,1.84517796864425,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,1.84517796864425,2.82842712474619,0.560697705395584
75,"-2:-2|-2:0|-1:0",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,1.844082517041,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.844082517041,2.82842712474619,0.72057727164579
76,"-1:-1|0:-2|2:-2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,1.98215370449869,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,1.98215370449869,2.82842712474619,0.534116120418135
77,"-2:-1|0:-2|2:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454
78,"-2:-2|-2:0|0:-2",3,TRUE,2,1,0,"mixed",2.2761423749154,2.82842712474619,2.66666666666667,4,2,2.2761423749154,4,4,2,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,2.2761423749154,2.82842712474619,0.427797927691799
79,"-2:-2|-1:0|0:-2",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,2.0500938466243,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.0500938466243,2.82842712474619,0.597108251525502
80,"-1:0|0:-2|2:-2",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,2.14882037116536,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.14882037116536,2.82842712474619,0.677558274215369
81,"-2:-2|-2:0|0:2",3,TRUE,2,1,0,"mixed",2.2761423749154,2.82842712474619,2.66666666666667,4,2,2.31548703783203,4,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,2.31548703783203,2.82842712474619,0.407705449017095
82,"-1:-2|2:-2|2:0",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.31548703783203,4,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,2.31548703783203,2.82842712474619,0.407705449017095
83,"-1:-1|2:-2|2:0",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454
84,"-1:0|2:-2|2:0",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,2.10947570824873,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.10947570824873,2.82842712474619,0.678332281091076
85,"-1:-1|0:2|2:2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,2.21785596489421,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.21785596489421,2.82842712474619,0.545286991207202
86,"-1:-2|2:0|2:2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.35483170074866,4,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.35483170074866,2.82842712474619,0.381734454010911
87,"-2:-2|-2:0|2:-2",3,TRUE,1,2,0,"mixed",2.55228474983079,2.82842712474619,3.33333333333333,4,2,2.14882037116536,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.14882037116536,2.82842712474619,0.677558274215369
88,"-2:-1|2:-2|2:0",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,1.98215370449869,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,1.98215370449869,2.82842712474619,0.534116120418135
89,"-2:-2|-2:0|2:0",3,TRUE,2,1,0,"mixed",2.2761423749154,2.82842712474619,2.66666666666667,4,2,2.01074918370766,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.01074918370766,2.82842712474619,0.590140037840815
90,"-1:-2|0:2|2:2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454
91,"-2:-2|-2:0|2:2",3,TRUE,1,2,0,"mixed",2.55228474983079,2.82842712474619,3.33333333333333,4,2,2.21785596489421,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.21785596489421,2.82842712474619,0.545286991207202
92,"-1:-2|1:-1|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.02149836741533,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.02149836741533,2.82842712474619,0.544291485001009
93,"-1:-2|0:-1|2:-2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,1.95246277368648,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895
94,"-1:-2|-1:-1|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895
95,"-2:-1|-1:-2|2:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.02149836741533,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.02149836741533,2.82842712474619,0.544291485001009
96,"-1:-2|1:0|2:-2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.18816503408199,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.18816503408199,2.82842712474619,0.674033040989193
97,"-1:-2|-1:0|2:-2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.14882037116536,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.14882037116536,2.82842712474619,0.677558274215369
98,"-2:-1|-2:2|0:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.25610517620759,4,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,2.25610517620759,2.82842712474619,0.303294115780649
99,"-1:-2|2:-2|2:1",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.35483170074866,4,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.35483170074866,2.82842712474619,0.381734454010911
100,"-1:-1|2:-2|2:1",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.25720062781084,3,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,2.25720062781084,2.82842712474619,0.534840528543235
