"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count"
597,"-1:-2|1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.09574173292382,3,8,1
598,"-1:-1|1:0|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91869125971184,2,8,1
599,"-1:0|1:0|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.88929222269922,2,8,1
600,"-1:-1|0:1|0:2|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.97792717443648,2,8,1
601,"-1:-2|1:0|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.11934853067379,3,8,1
602,"-2:-2|-2:0|-1:0|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,1.99574173292381,2,8,1
603,"-2:-1|1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.83650581819917,1,8,1
604,"-2:-2|-2:0|-1:0|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,1.83005630797458,2,8,1
605,"-1:-2|0:1|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.91869125971184,2,8,1
606,"-2:-2|-2:0|-1:0|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.03716308916112,2,8,1
607,"-2:-1|-1:-1|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1
608,"-1:-1|0:-2|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.09574173292382,3,8,1
609,"-1:-1|0:-2|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.96011261594915,2,8,1
610,"-1:-1|-1:0|0:-2|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.89574173292382,2,8,1
611,"-2:-2|-2:0|-1:1|0:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.03716308916112,2,8,1
612,"-1:-1|0:-2|2:-2|2:1",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1
613,"-1:-1|0:-2|1:1|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.0607698869111,2,8,1
614,"-1:-1|0:-2|0:1|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.99574173292381,2,8,1
615,"-1:-1|-1:1|0:-2|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.03716308916112,2,8,1
616,"-1:-2|1:-1|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1
617,"-1:-1|0:-2|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.07858444539843,2,8,1
618,"-1:-1|0:-2|1:2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.97858444539843,1,8,1
619,"-1:-1|0:-2|0:2|2:-2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1
620,"-1:-1|-1:2|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.97792717443648,2,8,1
621,"-2:-2|-1:1|0:2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.0607698869111,2,8,1
622,"-2:-1|0:-2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1
623,"-2:-1|0:-2|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.04229805746182,3,8,1
624,"-2:-1|-1:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.01934853067379,2,8,1
625,"-2:-1|-2:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1
626,"-1:-2|1:2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1
627,"-1:-1|1:2|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1
628,"-1:0|1:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.13716308916112,3,8,1
629,"-1:-1|1:-2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1
630,"-1:-2|1:-2|2:0|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1
631,"-2:-1|0:-2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.10153397218646,3,8,1
632,"-2:-1|0:-2|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.0607698869111,2,8,1
633,"-2:-1|0:-2|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1
634,"-2:-1|-1:2|0:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.08371941369913,3,8,1
635,"-2:-1|-2:2|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.11934853067379,3,8,1
636,"-1:0|0:-2|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.17213493517384,4,8,1
637,"-2:-2|-2:0|0:-2|0:2",4,TRUE,3,1,0,"mixed",2.20710678118655,2.82842712474619,2.5,4,2,2.17213493517384,4,8,1
638,"-1:-1|0:2|2:0|2:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.23716308916112,4,4,2
639,"-1:-2|0:2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1
640,"-2:-2|-2:0|0:-2|2:2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.23716308916112,4,4,2
641,"-1:0|0:-2|1:0|2:-2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.03650581819918,3,8,1
642,"-2:-2|-1:0|0:-2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.13650581819918,4,8,1
643,"-1:-2|0:-1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1
644,"-1:-1|0:-1|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91869125971184,3,8,1
645,"-1:0|0:-1|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.95432037668651,3,8,1
646,"-1:-1|0:1|2:0|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.10153397218646,3,8,1
647,"-1:-2|0:1|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.18371941369913,4,8,1
648,"-2:-2|-2:0|0:-1|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.06011261594915,3,8,1
649,"-2:-1|0:-1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1
650,"-2:-2|-1:0|0:-2|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,1.97726990347453,3,8,1
651,"-1:-2|0:2|1:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.10153397218646,3,8,1
652,"-2:-2|-1:0|0:-2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1
653,"-2:-2|-2:0|0:1|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.09574173292382,3,8,1
654,"-1:-2|0:1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.21934853067379,4,8,1
655,"-1:-1|0:1|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.10153397218646,3,8,1
656,"-1:0|0:-1|0:2|2:2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.01355629141115,3,8,1
657,"-1:-1|-1:0|0:2|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.03716308916112,3,8,1
658,"-1:-2|0:-1|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.1607698869111,3,8,1
659,"-1:0|0:-2|2:-2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1
660,"-1:0|0:-2|1:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07858444539843,2,8,1
661,"-1:0|0:-2|0:2|2:-2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.03650581819918,3,8,1
662,"-1:-2|-1:0|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1
663,"-2:-2|-1:0|0:2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1
664,"-1:-2|0:2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1
665,"-1:-1|0:2|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.20153397218646,4,8,1
666,"-1:0|0:-2|2:0|2:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.19574173292381,4,8,1
667,"-1:-1|0:-2|2:0|2:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.17858444539843,3,8,1
668,"-1:-2|0:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.21934853067379,4,8,1
669,"-2:-2|-2:0|0:2|2:-2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.21934853067379,4,8,1
670,"-2:-1|0:2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1
671,"-2:-2|-2:0|0:2|2:0",4,TRUE,3,1,0,"mixed",2.20710678118655,2.82842712474619,2.5,4,2,2.19574173292381,4,8,1
672,"-2:-1|0:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.20153397218646,4,8,1
673,"-2:-2|-2:0|0:2|2:2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.23716308916112,4,4,2
674,"-1:-2|-1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1
675,"-1:-2|-1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.17213493517384,4,8,1
676,"-1:-1|-1:2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1
677,"-1:-2|-1:2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.21934853067379,4,8,1
678,"-2:-1|-1:-2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.03716308916112,2,8,1
679,"-2:-1|-2:2|0:-2|0:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.13650581819918,4,8,1
680,"-1:-2|0:2|2:-1|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1
681,"-2:-1|-2:2|0:2|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.17858444539843,3,8,1
682,"-1:-1|-1:0|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.95432037668651,3,8,1
683,"-1:-1|-1:1|2:-2|2:0",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.11934853067379,3,8,1
684,"-1:-1|-1:2|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.20153397218646,4,8,1
685,"-2:-2|-1:-1|2:-2|2:0",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.01934853067379,2,8,1
686,"-2:-1|-1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1
687,"-2:-2|-1:1|0:-2|0:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1
688,"-1:-2|0:2|1:-1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.08371941369913,3,8,1
689,"-2:-2|-1:1|0:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.14295532842377,3,8,1
690,"-1:-1|-1:0|2:0|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.01355629141115,3,8,1
691,"-1:-2|-1:0|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.19574173292381,4,8,1
692,"-2:-2|-1:0|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1
693,"-2:-1|-1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.91355629141115,1,8,1
694,"-2:-2|-2:0|1:0|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,1.88929222269922,2,8,1
695,"-1:-2|0:-1|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.99574173292381,2,8,1
696,"-2:-2|-1:0|2:0|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.13716308916112,3,8,1
697,"-1:-2|-1:-1|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1
698,"-1:-1|0:2|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.1607698869111,3,8,1
699,"-1:-1|0:2|1:-2|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.0607698869111,2,8,1
700,"-1:-1|0:-2|0:2|2:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.99574173292381,2,8,1
701,"-1:-2|-1:-1|0:2|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.01934853067379,2,8,1
702,"-2:-2|-1:-1|0:2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.12000580163574,2,8,1
703,"-2:-1|0:2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.1607698869111,3,8,1
704,"-2:-1|-1:2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.14295532842377,3,8,1
705,"-2:-1|0:-2|0:2|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.16011261594915,4,8,1
706,"-2:-1|-1:-2|0:2|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.14295532842377,3,8,1
707,"-2:-2|-2:0|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.0128990204492,3,4,2
708,"-1:-2|0:2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.07792717443648,3,8,1
709,"-2:-2|-2:0|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.62132034355964,2.82842712474619,3.5,4,2,2.03716308916112,3,8,1
710,"-2:-1|-2:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,1.8128990204492,2,8,1
711,"-1:-2|0:2|1:-2|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.97792717443648,2,8,1
712,"-2:-1|-2:2|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.03716308916112,2,8,1
713,"-1:-2|0:-2|0:2|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,1.89508446196187,3,8,1
714,"-2:-2|-2:0|2:0|2:2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.05432037668651,3,4,2
715,"-1:-2|0:-1|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.77792717443648,1,8,1
716,"-1:-2|-1:-1|1:-1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1
717,"-2:-1|-1:-2|1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.91934853067379,1,8,1
718,"-1:-2|1:-1|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.91934853067379,2,8,1
719,"-1:-2|-1:0|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.01934853067379,2,8,1
720,"-2:-1|-2:2|-1:1|0:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.08371941369913,3,8,1
721,"-1:-2|1:-1|2:-2|2:1",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.14295532842377,3,4,2
722,"-1:-1|1:-1|2:-2|2:1",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.0607698869111,2,8,1
723,"-1:-2|0:1|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1
724,"-1:-1|-1:2|1:1|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.12000580163574,2,8,1
725,"-1:-2|1:1|2:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.16656212617375,3,8,1
726,"-1:-2|1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.04295532842377,2,8,1
727,"-1:-2|1:-1|1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.00153397218646,2,8,1
728,"-1:-2|0:2|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.00153397218646,2,8,1
729,"-1:-2|-1:2|1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.04295532842377,2,8,1
730,"-2:-1|-2:2|-1:1|2:-2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.06142715787305,1,8,1
731,"-1:-2|-1:-1|0:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.73650581819918,2,8,1
732,"-2:-1|-1:-2|0:-1|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1
733,"-1:-2|0:-1|1:0|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.91934853067379,2,8,1
734,"-1:-2|-1:0|0:-1|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.89574173292382,2,8,1
735,"-2:-1|-2:2|-1:0|0:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.04229805746182,3,8,1
736,"-1:-2|0:-1|2:-2|2:1",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1
737,"-1:-1|1:0|2:-2|2:1",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1
738,"-1:-2|0:-1|0:1|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.97792717443648,2,8,1
739,"-1:-1|-1:2|0:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.01934853067379,2,8,1
740,"-1:-2|1:0|2:-1|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.12514076993644,3,8,1
741,"-1:-2|0:-1|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.0607698869111,2,8,1
742,"-1:-2|0:-1|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,1.98371941369913,2,8,1
743,"-1:-2|0:-1|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1
744,"-1:-2|-1:2|0:-1|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,1.94229805746182,2,8,1
745,"-2:-1|-2:2|-1:0|2:-2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.02000580163574,1,8,1
746,"-2:-1|-1:-2|-1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.77792717443648,1,8,1
747,"-1:-2|-1:-1|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00153397218646,2,8,1
748,"-1:-2|-1:-1|-1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.85432037668651,2,8,1
749,"-2:-1|-2:2|-1:-1|0:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.96011261594915,2,8,1
750,"-1:-2|-1:-1|2:-2|2:1",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.1607698869111,3,8,1
751,"-1:-1|1:1|2:-2|2:1",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.10219124314841,2,8,1
752,"-1:-2|-1:-1|0:1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00153397218646,2,8,1
753,"-1:-1|-1:1|-1:2|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.99574173292381,2,8,1
754,"-1:-2|1:-1|2:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0659048552118,3,8,1
755,"-1:-2|-1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.0607698869111,2,8,1
756,"-1:-2|-1:-1|1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.04295532842377,2,8,1
757,"-1:-2|-1:-1|0:2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.96011261594915,2,8,1
758,"-1:-2|-1:-1|-1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.91869125971184,2,8,1
759,"-2:-1|-2:2|-1:-1|2:-2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,1.9607698869111,1,8,1
760,"-2:-1|-1:-2|1:0|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1
761,"-2:-1|-1:-2|-1:0|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,1.93716308916112,1,8,1
762,"-2:-1|-2:0|-1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.96011261594915,2,8,1
763,"-1:-2|1:2|2:-2|2:1",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.14295532842377,3,8,1
764,"-1:-1|1:2|2:-2|2:1",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.14361259938572,2,8,1
765,"-1:0|1:-2|2:-1|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.10219124314841,2,8,1
766,"-1:-1|1:-2|2:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0607698869111,2,8,1
767,"-1:-2|1:-2|2:-1|2:2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.08371941369913,3,8,1
768,"-2:-1|-1:-2|2:-2|2:2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.04295532842377,2,8,1
769,"-2:-1|-1:-2|1:2|2:-2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.08437668466108,2,8,1
770,"-2:-1|-1:-2|0:2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.0607698869111,2,8,1
771,"-2:-1|-1:-2|-1:2|2:-2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,1.98371941369913,2,8,1
772,"-2:-1|-2:2|-1:-2|2:-2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,1.97858444539843,2,4,2
