"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns"
541,"-1:-2|1:-2|1:2|2:2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,1.94229805746182,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
542,"-2:-1|-2:2|2:-2|2:-1",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,1.91934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
543,"-1:-2|0:-2|1:2|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.94229805746182,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
544,"-2:-2|-1:-2|0:2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.01934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
545,"-2:-2|-1:-2|1:2|2:2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.02514076993644,2,4,2,17,8,FALSE,17,131072,8,256,25,25
546,"-1:-2|0:-2|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.85432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
547,"-1:-2|0:-2|0:-1|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.77147766421189,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
548,"-1:-2|-1:-1|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.8128990204492,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
549,"-2:-1|-1:-2|0:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.93650581819917,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
550,"-1:-2|0:-2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.17213493517384,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
551,"-1:-2|0:-2|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
552,"-1:-2|-1:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.0128990204492,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
553,"-2:-1|-2:0|-2:2|0:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.13650581819918,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
554,"-1:-2|0:-2|2:-2|2:1",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.19574173292381,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
555,"-1:-1|2:-2|2:0|2:1",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
556,"-1:-2|0:-2|0:1|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.0128990204492,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
557,"-1:-1|-1:2|0:2|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.05432037668651,3,8,1,17,8,FALSE,17,131072,8,256,25,25
558,"-1:-2|2:-1|2:0|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.16011261594915,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
559,"-1:-2|0:-2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
560,"-1:-2|0:-2|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.93650581819917,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
561,"-1:-2|0:-2|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,1.87147766421189,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
562,"-1:-2|-1:2|0:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.89508446196187,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
563,"-2:-1|-2:0|-2:2|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,1.99574173292381,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
564,"-2:-2|-1:-1|0:-2|2:-2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,1.91355629141115,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
565,"-2:-2|-2:0|-2:2|-1:0",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,1.9128990204492,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
566,"-2:-2|-2:0|-2:2|0:-2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.17213493517384,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
567,"-2:-2|-1:0|0:-2|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
568,"-1:-2|2:-2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.19574173292381,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
569,"-1:-1|2:-2|2:0|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.13716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
570,"-1:0|2:-2|2:0|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.13137084989848,3,4,2,17,8,FALSE,17,131072,8,256,25,25
571,"-2:-2|-2:0|-2:2|2:-2",4,TRUE,1,3,0,"mixed",2.62132034355964,2.82842712474619,3.5,4,2,2.01355629141115,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
572,"-2:-1|2:-2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,1.99574173292381,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
573,"-2:-2|-2:0|-2:2|2:0",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.0128990204492,3,4,2,25,0,TRUE,25,33554432,0,1,25,25
574,"-2:-2|-1:-1|0:-2|0:-1",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.63071357893653,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
575,"-1:-1|0:-2|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,1.81355629141115,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
576,"-2:-1|0:-2|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.89574173292382,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
577,"-2:-2|-2:0|-1:-1|0:-2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.93137084989848,1,4,2,17,8,FALSE,17,131072,8,256,25,25
578,"-2:-2|-1:-1|-1:0|0:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.75432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
579,"-1:0|0:-2|1:-1|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.93716308916112,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
580,"-2:-2|-1:-1|0:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
581,"-1:-2|1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
582,"-1:-1|1:-1|2:-2|2:0",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,1.89574173292382,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
583,"-1:0|1:-1|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91355629141115,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
584,"-1:-1|0:2|1:1|2:2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.03782036012307,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
585,"-1:-2|1:1|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.12000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
586,"-2:-2|-2:0|-1:-1|2:-2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,1.93716308916112,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
587,"-2:-1|1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.81355629141115,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
588,"-2:-2|-1:-1|0:-2|0:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.85432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
589,"-1:-2|0:2|1:1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.97858444539843,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
590,"-2:-2|-1:-1|0:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.03782036012307,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
591,"-1:-1|0:-2|0:-1|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.7128990204492,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
592,"-2:-1|0:-2|0:-1|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.89508446196187,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
593,"-2:-2|-2:0|-1:0|0:-2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.0128990204492,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
594,"-2:-2|-1:0|0:-2|0:-1",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.79508446196187,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
595,"-1:0|0:-2|0:-1|2:-2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.85432037668651,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
596,"-2:-2|-2:0|-1:0|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.03650581819918,3,8,1,17,8,FALSE,17,131072,8,256,25,25
597,"-1:-2|1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
598,"-1:-1|1:0|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
599,"-1:0|1:0|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.88929222269922,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
600,"-1:-1|0:1|0:2|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.97792717443648,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
601,"-1:-2|1:0|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.11934853067379,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
602,"-2:-2|-2:0|-1:0|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,1.99574173292381,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
603,"-2:-1|1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.83650581819917,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
604,"-2:-2|-2:0|-1:0|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,1.83005630797458,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
605,"-1:-2|0:1|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
606,"-2:-2|-2:0|-1:0|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
607,"-2:-1|-1:-1|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
608,"-1:-1|0:-2|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
609,"-1:-1|0:-2|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.96011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
610,"-1:-1|-1:0|0:-2|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.89574173292382,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
611,"-2:-2|-2:0|-1:1|0:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
612,"-1:-1|0:-2|2:-2|2:1",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
613,"-1:-1|0:-2|1:1|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
614,"-1:-1|0:-2|0:1|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.99574173292381,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
615,"-1:-1|-1:1|0:-2|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
616,"-1:-2|1:-1|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
617,"-1:-1|0:-2|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
618,"-1:-1|0:-2|1:2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.97858444539843,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
619,"-1:-1|0:-2|0:2|2:-2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
620,"-1:-1|-1:2|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.97792717443648,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
621,"-2:-2|-1:1|0:2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
622,"-2:-1|0:-2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
623,"-2:-1|0:-2|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.04229805746182,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
624,"-2:-1|-1:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.01934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
625,"-2:-1|-2:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
626,"-1:-2|1:2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
627,"-1:-1|1:2|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
628,"-1:0|1:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.13716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
629,"-1:-1|1:-2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
630,"-1:-2|1:-2|2:0|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
631,"-2:-1|0:-2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.10153397218646,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
632,"-2:-1|0:-2|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
633,"-2:-1|0:-2|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
634,"-2:-1|-1:2|0:-2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.08371941369913,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
635,"-2:-1|-2:2|0:-2|2:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.11934853067379,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
636,"-1:0|0:-2|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.17213493517384,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
637,"-2:-2|-2:0|0:-2|0:2",4,TRUE,3,1,0,"mixed",2.20710678118655,2.82842712474619,2.5,4,2,2.17213493517384,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
638,"-1:-1|0:2|2:0|2:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.23716308916112,4,4,2,25,0,TRUE,25,33554432,0,1,25,25
639,"-1:-2|0:2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
640,"-2:-2|-2:0|0:-2|2:2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.23716308916112,4,4,2,25,0,TRUE,25,33554432,0,1,25,25
641,"-1:0|0:-2|1:0|2:-2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
642,"-2:-2|-1:0|0:-2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.13650581819918,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
643,"-1:-2|0:-1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
644,"-1:-1|0:-1|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91869125971184,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
645,"-1:0|0:-1|2:-2|2:0",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.95432037668651,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
646,"-1:-1|0:1|2:0|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.10153397218646,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
647,"-1:-2|0:1|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.18371941369913,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
648,"-2:-2|-2:0|0:-1|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.06011261594915,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
649,"-2:-1|0:-1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.93650581819917,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
650,"-2:-2|-1:0|0:-2|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,1.97726990347453,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
651,"-1:-2|0:2|1:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.10153397218646,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
652,"-2:-2|-1:0|0:-2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
653,"-2:-2|-2:0|0:1|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
654,"-1:-2|0:1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.21934853067379,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
655,"-1:-1|0:1|2:-2|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.10153397218646,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
656,"-1:0|0:-1|0:2|2:2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.01355629141115,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
657,"-1:-1|-1:0|0:2|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
658,"-1:-2|0:-1|2:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.1607698869111,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
659,"-1:0|0:-2|2:-2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
660,"-1:0|0:-2|1:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
661,"-1:0|0:-2|0:2|2:-2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
662,"-1:-2|-1:0|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
663,"-2:-2|-1:0|0:2|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.1607698869111,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
664,"-1:-2|0:2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
665,"-1:-1|0:2|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
666,"-1:0|0:-2|2:0|2:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.19574173292381,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
667,"-1:-1|0:-2|2:0|2:2",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.17858444539843,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
668,"-1:-2|0:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.21934853067379,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
669,"-2:-2|-2:0|0:2|2:-2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.21934853067379,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
670,"-2:-1|0:2|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.17858444539843,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
671,"-2:-2|-2:0|0:2|2:0",4,TRUE,3,1,0,"mixed",2.20710678118655,2.82842712474619,2.5,4,2,2.19574173292381,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
672,"-2:-1|0:-2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
673,"-2:-2|-2:0|0:2|2:2",4,TRUE,2,2,0,"mixed",2.41421356237309,2.82842712474619,3,4,2,2.23716308916112,4,4,2,21,4,FALSE,21,2097152,4,16,25,25
674,"-1:-2|-1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
675,"-1:-2|-1:0|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.17213493517384,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
676,"-1:-1|-1:2|2:0|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
